,Open,High,Low,Close,Volume
2019-09-06 14:00:00,10789.1,10845.7,10788.5,10826.6,2049217.3684669
2019-09-06 13:00:00,10829.9,10857.1,10765,10789.4,2607759.15908762
2019-09-06 12:00:00,10836,10900,10826.8,10829.9,2568269.81486273
2019-09-06 11:00:00,10724.3,10879.1,10715,10836,2633588.76699087
2019-09-06 10:00:00,10712.8,10761.1,10710.9,10724.4,2522125.50054509
2019-09-06 09:00:00,10703.7,10722.1,10680.5,10713.2,1340503.65897967
2019-09-06 08:00:00,10718.8,10764,10679.6,10702.8,1049974.1320587
2019-09-06 07:00:00,10707.4,10721.3,10679.6,10718.5,1554695.55201093
2019-09-06 06:00:00,10686.3,10724.8,10665.5,10711.4,612010.628788158
2019-09-06 05:00:00,10692.1,10772.7,10665.8,10688.4,1586292.97887978
2019-09-06 04:00:00,10640.1,10717.8,10638.8,10689.5,1085548.06434157
2019-09-06 03:00:00,10638.7,10694.8,10638.6,10641,677668.07965111
2019-09-06 02:00:00,10578,10662.4,10578,10637.9,844860.139827321
2019-09-06 01:00:00,10570.6,10600,10565,10577.5,354321.603347911
2019-09-06 00:00:00,10564.5,10596.7,10554,10570.5,813206.151678687
2019-09-05 23:00:00,10573.7,10602.5,10557.5,10564.6,1573146.86382528
2019-09-05 22:00:00,10547.1,10582,10534.4,10573.6,898049.76782391
2019-09-05 21:00:00,10507.9,10560,10498.4,10547,669420.833723246
2019-09-05 20:00:00,10530.4,10574.2,10499.5,10508.3,1359149.61170583
2019-09-05 19:00:00,10532.3,10692.6,10480.8,10530.9,836072.241740088
2019-09-05 18:00:00,10493.8,10546,10473.4,10530,719744.462384687
2019-09-05 17:00:00,10518.1,10533.8,10473.1,10492.2,1476198.50257464
2019-09-05 16:00:00,10546.5,10589.2,10495.7,10516,1346544.37638532
2019-09-05 15:00:00,10532.9,10557.5,10517.5,10544,1014649.55945433
2019-09-05 14:00:00,10587.3,10589.6,10523.4,10532.1,2095306.55776352
2019-09-05 13:00:00,10559.1,10590.2,10540,10587.3,2269750.91513
2019-09-05 12:00:00,10563.8,10580.6,10518.1,10559.1,2475477.09073924
2019-09-05 11:00:00,10602,10619.9,10548.3,10557.1,3071628.4867843
2019-09-05 10:00:00,10560.9,10635.7,10450,10602,3535647.46451915
2019-09-05 09:00:00,10572,10605,10542,10562.2,2082568.1146481
2019-09-05 08:00:00,10541,10604.1,10506.5,10572,2188589.57718482
2019-09-05 07:00:00,10519.9,10558.2,10519.9,10540.8,1718791.59762828
2019-09-05 06:00:00,10597.7,10623.2,10512.7,10515.2,2755596.58374284
2019-09-05 05:00:00,10572.8,10631.2,10550,10597.6,1993471.41833799
2019-09-05 04:00:00,10550.1,10607.8,10537.7,10572.9,2178190.74210308
2019-09-05 03:00:00,10533.7,10557,10490.3,10548.2,1992876.70409592
2019-09-05 02:00:00,10532,10555.8,10500.6,10536.4,1951400.70087788
2019-09-05 01:00:00,10508.4,10546.4,10490.9,10532.2,1532872.92749863
2019-09-05 00:00:00,10563.2,10568,10486.1,10508.9,2360177.86619148
2019-09-04 23:00:00,10541.3,10576.2,10511.6,10560.7,3515734.67712198
2019-09-04 22:00:00,10635.8,10665,10478.5,10540.5,2636129.13217934
2019-09-04 21:00:00,10591.6,10640.5,10585,10638.9,1619863.10962167
2019-09-04 20:00:00,10689.9,10792.3,10580,10592.4,4682689.18101089
2019-09-04 19:00:00,10580.4,10702.5,10580,10688.5,3428264.12230156
2019-09-04 18:00:00,10629.4,10638.5,10580,10580.4,2603456.51763437
2019-09-04 17:00:00,10548.6,10649.2,10535.8,10620.8,2955765.69611439
2019-09-04 16:00:00,10403.5,10575.2,10400.9,10548.5,2400214.24433946
2019-09-04 15:00:00,10394.4,10435,10385,10405.2,1094934.72657266
2019-09-04 14:00:00,10404,10455,10391.2,10394.3,1606114.88494203
2019-09-04 13:00:00,10478.3,10478.3,10372,10399.3,3291822.19440856
2019-09-04 12:00:00,10520.8,10532.8,10471,10479.5,2071251.46577475
2019-09-04 11:00:00,10549.5,10566.4,10499,10520.7,2088786.07007136
2019-09-04 10:00:00,10496.5,10573.6,10469.5,10550.4,2713996.75032373
2019-09-04 09:00:00,10507.6,10535.2,10488.3,10496.5,2328406.92555358
2019-09-04 08:00:00,10570.9,10579.2,10460,10504.3,2902794.85068942
2019-09-04 07:00:00,10573.8,10590.9,10532,10571,2022193.90488237
2019-09-04 06:00:00,10560,10620.1,10558.7,10573.6,1887282.86920977
2019-09-04 05:00:00,10583.6,10597.1,10536.4,10559.3,2319704.49614711
2019-09-04 04:00:00,10604.6,10634.2,10562.6,10583.7,2056018.6471703
2019-09-04 03:00:00,10528,10620,10498.1,10605.2,2949563.16982394
2019-09-04 02:00:00,10497.3,10548.6,10486.7,10530,1970325.58157711
2019-09-04 01:00:00,10565.8,10566.4,10444.7,10498.4,3018273.90668668
2019-09-04 00:00:00,10605.7,10620,10553.8,10565.8,2374110.75243578
2019-09-03 23:00:00,10689.2,10691.1,10460,10606.9,3777285.71935988
2019-09-03 22:00:00,10684.3,10700,10663.2,10689,2218955.43821784
2019-09-03 21:00:00,10688.9,10708.2,10656.7,10684.3,2323658.09189923
2019-09-03 20:00:00,10644.7,10713.2,10644.4,10689.9,2386841.40745164
2019-09-03 19:00:00,10626.2,10667.8,10619.1,10652,1843726.93694232
2019-09-03 18:00:00,10600.2,10650,10598.7,10626.2,1754351.2450763
2019-09-03 17:00:00,10650.4,10673.5,10598.7,10600.2,2221908.08308442
2019-09-03 16:00:00,10679.2,10703.3,10635.6,10652.9,2116828.20945243
2019-09-03 15:00:00,10623.6,10690.2,10581.4,10683.7,3420006.80021909
2019-09-03 14:00:00,10665,10762,10581.4,10625.4,3249733.13816378
2019-09-03 13:00:00,10568.1,10736.2,10530.6,10662.4,4231399.03883878
2019-09-03 12:00:00,10418.6,10580.5,10399.4,10562.5,2883168.90912306
2019-09-03 11:00:00,10373.9,10469.5,10370.3,10418.6,2970425.20940085
2019-09-03 10:00:00,10296.3,10379.4,10270.5,10375.4,2865388.33584144
2019-09-03 09:00:00,10355.9,10371,10291.4,10291.4,2397873.06451607
2019-09-03 08:00:00,10363,10386.5,10352.9,10355.9,2634193.49024508
2019-09-03 07:00:00,10378.7,10384.4,10353.1,10363,2199121.55012726
2019-09-03 06:00:00,10402.3,10402.4,10368.1,10378.9,2304386.38493375
2019-09-03 05:00:00,10392.5,10423.1,10371.4,10402.3,2349156.43922324
2019-09-03 04:00:00,10384.7,10405.8,10357.5,10389.1,2274684.17664287
2019-09-03 03:00:00,10359.3,10462.1,10356.7,10383.4,3981290.2887944
2019-09-03 02:00:00,10316,10389.6,10301.1,10360.6,1979600.57188816
2019-09-03 01:00:00,10373.3,10373.8,10280.3,10318,2974643.88984398
2019-09-03 00:00:00,10338.1,10399,10335.9,10372.6,2938666.04593789
2019-09-02 23:00:00,10351.4,10370.7,10300,10339.3,3322419.55800559
2019-09-02 22:00:00,10376.5,10432.4,10348.7,10351.4,3001082.21521351
2019-09-02 21:00:00,10383.7,10434.8,10317.2,10376.5,4009455.61579092
2019-09-02 20:00:00,10167.1,10422.7,10165.2,10383.7,4450406.35975707
2019-09-02 19:00:00,10123.9,10180,10093.2,10166.1,2987485.81972773
2019-09-02 18:00:00,10064.2,10171.3,10064.2,10123.9,3099741.01312772
2019-09-02 17:00:00,9920.6,10106,9919.8,10064.1,3277394.75344582
2019-09-02 16:00:00,9880.2,9939.6,9869.3,9920.4,2245422.91742627
2019-09-02 15:00:00,9893.2,9898.5,9855.7,9880.2,1906955.77282831
2019-09-02 14:00:00,9886.2,9942.7,9876.7,9894.6,2146653.52891361
2019-09-02 13:00:00,9823.2,9907.2,9813.1,9886,2605147.52255847
2019-09-02 12:00:00,9827.3,9829.8,9798,9823.2,1522146.68456061
2019-09-02 11:00:00,9779.5,9835.3,9779.5,9827.6,2127950.45912411
2019-09-02 10:00:00,9772.9,9811.2,9772.2,9779.5,2054843.93873353
2019-09-02 09:00:00,9747.1,9789.1,9747.1,9772.9,1485452.73492829
2019-09-02 08:00:00,9745.6,9749.2,9739.8,9749.2,1488612.80523303
2019-09-02 07:00:00,9731.2,9747.8,9731.2,9744.9,1402933.84969393
2019-09-02 06:00:00,9748.3,9750.1,9730.1,9731.4,1798432.71489346
2019-09-02 05:00:00,9764.7,9769.6,9747.1,9748.3,1855923.40761721
2019-09-02 04:00:00,9736.8,9766.6,9736.8,9764.7,1736571.80533329
2019-09-02 03:00:00,9763.6,9769.9,9736.6,9738,1644681.53877983
2019-09-02 02:00:00,9739.7,9765.1,9735.1,9763.6,1698883.98765714
2019-09-02 01:00:00,9748.1,9753.6,9731.6,9739.7,1457602.7168267
2019-09-02 00:00:00,9728,9754.1,9720.5,9745.4,1582868.09729898
2019-09-01 23:00:00,9771.1,9790.6,9715.1,9728.7,2293270.25845657
2019-09-01 22:00:00,9680.3,9809,9680.3,9770.4,3697047.31037314
2019-09-01 21:00:00,9616.6,9762.8,9616.2,9680.3,2871872.60483696
2019-09-01 20:00:00,9619.7,9629.9,9597.4,9616.6,1775892.22065128
2019-09-01 19:00:00,9599.4,9628.6,9585,9619.8,1713208.47748563
2019-09-01 18:00:00,9587.5,9615.8,9583.2,9599.5,1986129.06011285
2019-09-01 17:00:00,9576.7,9620.5,9521.7,9585.8,2102283.79329414
2019-09-01 16:00:00,9603.9,9606.9,9556.4,9576.7,2270791.87672801
2019-09-01 15:00:00,9574.3,9651.4,9561.6,9606.5,2173826.78019894
2019-09-01 14:00:00,9563.5,9581.4,9556.5,9574.3,1740917.27168155
2019-09-01 13:00:00,9574,9577.7,9552,9567.3,1677828.24007493
2019-09-01 12:00:00,9571.5,9579.3,9559.2,9574,1610778.01238482
2019-09-01 11:00:00,9580,9588.4,9570,9570.5,1552330.1639714
2019-09-01 10:00:00,9584.4,9588.3,9569.5,9580,1684068.0076213
2019-09-01 09:00:00,9588.2,9603.3,9560.9,9588.5,1982067.838716
2019-09-01 08:00:00,9603.4,9605.7,9552,9587,2110473.79823003
2019-09-01 07:00:00,9607.2,9615.9,9600,9602.2,1647739.31305006
2019-09-01 06:00:00,9598.5,9613.2,9592.5,9607.3,1676887.29246138
2019-09-01 05:00:00,9617.2,9617.4,9596.8,9598.5,1808522.99428819
2019-09-01 04:00:00,9620.4,9630.4,9608.7,9617.2,1868335.133694
2019-09-01 03:00:00,9603.3,9621.8,9603.3,9620.4,1694998.42598876
2019-09-01 02:00:00,9616.9,9618.9,9597,9603.3,1681415.40919802
2019-09-01 01:00:00,9622.2,9640,9614.1,9616.9,1871752.14150684
2019-09-01 00:00:00,9585.2,9626,9579.9,9622.2,2310669.0935872
2019-08-31 23:00:00,9611.2,9615.6,9583.5,9584.4,1928532.9681518
2019-08-31 22:00:00,9648,9681.6,9601.7,9611.1,2290168.55092003
2019-08-31 21:00:00,9493.9,9650,9466.6,9650,2996402.60535299
2019-08-31 20:00:00,9571.7,9571.8,9430,9489.1,3302565.40414531
2019-08-31 19:00:00,9567.9,9584.3,9555.7,9571.7,1749696.11212759
2019-08-31 18:00:00,9594,9598.4,9558.7,9567.9,2271679.9394252
2019-08-31 17:00:00,9594.4,9619.2,9581.9,9594,1689911.34521115
2019-08-31 16:00:00,9591.1,9597.2,9566.2,9595.5,2028998.35961471
2019-08-31 15:00:00,9575.6,9592.5,9560.6,9591,1399450.8247295
2019-08-31 14:00:00,9589.3,9590,9554.9,9573.7,1936905.2165697
2019-08-31 13:00:00,9588.8,9608,9570.9,9589.3,2041625.63356544
2019-08-31 12:00:00,9554.8,9598,9547.2,9587.4,1964105.49759154
2019-08-31 11:00:00,9571,9571.9,9540.6,9554.8,1959633.31253081
2019-08-31 10:00:00,9569,9583,9555.2,9571,939804.666819532
2019-08-31 09:00:00,9555.1,9575.4,9522.6,9569.2,197835.709054411
2019-08-31 08:00:00,9592,9592.1,9547.6,9555.2,219489.460068246
2019-08-31 07:00:00,9592.7,9614,9582.1,9589.9,190846.33509284
2019-08-31 06:00:00,9612.4,9612.5,9586.9,9592.6,162974.870521395
2019-08-31 05:00:00,9610,9617.4,9589.9,9610.2,149004.828706424
2019-08-31 04:00:00,9612.3,9620.1,9585.2,9609.3,132237.409659538
2019-08-31 03:00:00,9619.8,9635.4,9604.4,9611.2,124650.512043288
2019-08-31 02:00:00,9621.6,9650,9610.5,9620.9,2004567.29294029
2019-08-31 01:00:00,9595.5,9647.5,9589.9,9621.6,2861487.23696589
2019-08-31 00:00:00,9579.8,9608.4,9565.5,9593.4,2631809.96662133
2019-08-30 23:00:00,9590.9,9625.7,9557.6,9578.6,3374862.96779793
2019-08-30 22:00:00,9585.3,9606.4,9569.4,9591,2510840.52020441
2019-08-30 21:00:00,9621.1,9623.8,9582.1,9586.4,2587758.05052601
2019-08-30 20:00:00,9571.1,9689.6,9571.1,9621,5276386.27827278
2019-08-30 19:00:00,9506.1,9582.6,9452.7,9568.8,4261337.47222137
2019-08-30 18:00:00,9527.3,9543.4,9503.1,9505.6,2601730.63071581
2019-08-30 17:00:00,9567.1,9574.1,9524,9527.3,2686196.94372635
2019-08-30 16:00:00,9585.1,9600,9536,9567.2,3654231.10706546
2019-08-30 15:00:00,9576.4,9604.3,9544.5,9585.1,3024640.27057895
2019-08-30 14:00:00,9603.1,9604.2,9560,9579.7,2570411.00657975
2019-08-30 13:00:00,9582.8,9619.2,9567.4,9601.7,2957362.72391627
2019-08-30 12:00:00,9571,9598.2,9550.4,9582.8,2912318.66702332
2019-08-30 11:00:00,9575.1,9593.3,9539.9,9571,2573407.125369
2019-08-30 10:00:00,9578.6,9635.6,9557.1,9575.5,4281376.65957854
2019-08-30 09:00:00,9527.4,9587.5,9512.9,9576,4259238.85511376
2019-08-30 08:00:00,9466.6,9557.2,9465.2,9527.4,3015080.36634868
2019-08-30 07:00:00,9488.4,9517.5,9465.7,9466.6,2433311.31127835
2019-08-30 06:00:00,9515.8,9548,9482.5,9488,3695452.79880605
2019-08-30 05:00:00,9498.2,9518.6,9478.8,9514.7,2773338.52017961
2019-08-30 04:00:00,9466.1,9499.5,9449.5,9498.2,2796588.9711761
2019-08-30 03:00:00,9426.9,9484.9,9418.1,9466.5,3004724.50514361
2019-08-30 02:00:00,9446.2,9472.1,9421.4,9426.9,2755641.99079215
2019-08-30 01:00:00,9445.3,9452.9,9357.4,9446.9,4262910.30319169
2019-08-30 00:00:00,9493.6,9531.1,9423.2,9445.2,3781042.89601949
2019-08-29 23:00:00,9486.7,9515.2,9455.1,9493.5,3852901.65257139
2019-08-29 22:00:00,9506,9511.6,9476.1,9486.7,2600482.83370858
2019-08-29 21:00:00,9523.2,9535.6,9487,9505.5,2814655.48028047
2019-08-29 20:00:00,9507.8,9524.7,9485.9,9524.7,3317169.0919705
2019-08-29 19:00:00,9487.2,9509.8,9437.4,9505.1,4037451.42564366
2019-08-29 18:00:00,9522.5,9567.8,9486,9486.2,3547327.19776989
2019-08-29 17:00:00,9472.8,9546.3,9470.6,9522.5,3322162.05329582
2019-08-29 16:00:00,9502,9528.8,9466.6,9475,5011233.25092814
2019-08-29 15:00:00,9402.6,9577.4,9402.6,9504.3,4721523.88686367
2019-08-29 14:00:00,9453.4,9454.8,9384,9405.6,3288792.79651566
2019-08-29 13:00:00,9458.3,9494.4,9450.3,9453.4,2341989.41907828
2019-08-29 12:00:00,9460.9,9482.4,9382.2,9458.3,4421754.18067725
2019-08-29 11:00:00,9455.6,9492.3,9437.7,9460.9,4198432.9302584
2019-08-29 10:00:00,9472.3,9481.5,9438.9,9457.6,4065415.90441864
2019-08-29 09:00:00,9416.1,9495.5,9408.7,9472.1,4636403.01532608
2019-08-29 08:00:00,9394.3,9452.3,9394,9416.1,3320074.04646894
2019-08-29 07:00:00,9552.5,9562.5,9326,9394.3,4968256.38737544
2019-08-29 06:00:00,9600,9601.9,9509,9549.4,4104998.03656186
2019-08-29 05:00:00,9610.1,9630.1,9591.4,9598.7,2959206.88354416
2019-08-29 04:00:00,9590.1,9630.3,9572.1,9611.4,4274954.57668055
2019-08-29 03:00:00,9675.4,9676,9539,9591,4549237.36354364
2019-08-29 02:00:00,9691.7,9709.8,9650,9673.9,2639537.48437927
2019-08-29 01:00:00,9691.1,9714.6,9672.7,9691.6,2952267.25897115
2019-08-29 00:00:00,9722.3,9725.1,9650,9691.1,3006682.60692875
2019-08-28 23:00:00,9742.2,9757.4,9705.4,9724.5,2858411.10886264
2019-08-28 22:00:00,9732.2,9742.2,9690.4,9742.2,3460384.88412408
2019-08-28 21:00:00,9678.6,9748.9,9656.6,9729.7,2710791.25680155
2019-08-28 20:00:00,9685.4,9710.5,9651,9678.6,4022526.46572378
2019-08-28 19:00:00,9721.4,9755.9,9638.4,9684.1,5135543.18966941
2019-08-28 18:00:00,10199.2,10199.2,9602.2,9723.1,6828893.30285045
2019-08-28 17:00:00,10227,10270,10186.1,10199.2,3206171.75686341
2019-08-28 16:00:00,10237.9,10256,10206.2,10227,3550941.62046908
2019-08-28 15:00:00,10203.2,10258.4,10197.2,10238,4567407.7073159
2019-08-28 14:00:00,10167.7,10228.7,10155.9,10205.1,3824717.25080866
2019-08-28 13:00:00,10158.6,10288.1,10153.9,10168.4,4723421.1178988
2019-08-28 12:00:00,10143.8,10201.7,10141.3,10158.6,2683579.18550377
2019-08-28 11:00:00,10139.9,10161.4,10120.7,10143.8,3370662.48401154
2019-08-28 10:00:00,10152.2,10153.2,10119,10139.9,3094502.50334219
2019-08-28 09:00:00,10130,10159.9,10106.4,10152,3008412.63789483
2019-08-28 08:00:00,10154.2,10160.6,10118.2,10130,3363695.86409956
2019-08-28 07:00:00,10187.2,10194.4,10147.4,10155.7,2243165.33465195
2019-08-28 06:00:00,10133.7,10214.6,10122.9,10187.2,4326338.84437898
2019-08-28 05:00:00,10086.7,10164.8,10059,10133.7,3993076.79282552
2019-08-28 04:00:00,10089.8,10119.9,10083.4,10086.7,3001940.21448143
2019-08-28 03:00:00,10120.1,10132.2,10075.5,10089.8,3346647.26351432
2019-08-28 02:00:00,10104.2,10139,10093.1,10120.1,3201541.28906032
2019-08-28 01:00:00,10148.3,10161.3,10104,10104.4,2818355.44670232
2019-08-28 00:00:00,10184.2,10184.8,10131.6,10148.3,2939275.90458135
2019-08-27 23:00:00,10148.1,10213.1,10145.7,10184.2,3450811.63985965
2019-08-27 22:00:00,10148,10169,10124.5,10148.1,3793948.93613348
2019-08-27 21:00:00,10159.3,10167.8,10121.7,10147.9,3333633.51277635
2019-08-27 20:00:00,10167.6,10188.8,10144.2,10159.3,4341573.0418948
2019-08-27 19:00:00,10187.1,10190.4,10139,10167.6,3374349.08731148
2019-08-27 18:00:00,10184.3,10213.9,10173.9,10187.1,3364423.27932847
2019-08-27 17:00:00,10191.8,10197,10157.7,10186,3961857.89842997
2019-08-27 16:00:00,10184.3,10235,10163.1,10188,4026541.28624556
2019-08-27 15:00:00,10165.5,10190.1,10113.1,10183,3943539.26632094
2019-08-27 14:00:00,10184.6,10206.1,10144.7,10165.4,3694675.0048452
2019-08-27 13:00:00,10128.2,10205.2,10128.2,10184.6,4461580.86098012
2019-08-27 12:00:00,10127.6,10129,10051,10119.6,5386159.65928679
2019-08-27 11:00:00,10155.8,10178.1,10106.7,10127.6,4010586.07002908
2019-08-27 10:00:00,10160.5,10180.2,10107.4,10154.7,2938720.58810608
2019-08-27 09:00:00,10189.7,10193.1,10127.2,10159.5,3664929.31617403
2019-08-27 08:00:00,10179.3,10211.1,10149.2,10189.7,3387158.15504981
2019-08-27 07:00:00,10202.9,10216.9,10133.9,10181.3,3605993.63328206
2019-08-27 06:00:00,10237,10239.8,10196.1,10202.9,2786217.33966746
2019-08-27 05:00:00,10171.2,10249.9,10170.6,10237,3278733.36969104
2019-08-27 04:00:00,10198.5,10199.9,10159.5,10173.7,2965358.09521575
2019-08-27 03:00:00,10240,10241.9,10113.2,10198.5,4929948.89751496
2019-08-27 02:00:00,10303.9,10313.6,10218.1,10240,4720617.41327691
2019-08-27 01:00:00,10349.9,10372.2,10297.9,10302.6,4169122.17394697
2019-08-27 00:00:00,10369.8,10387.6,10324.3,10349.9,4028455.60865129
2019-08-26 23:00:00,10333.8,10403.7,10332.6,10368.8,4841105.6453146
2019-08-26 22:00:00,10288.8,10350.1,10286.7,10335.6,3305138.89315329
2019-08-26 21:00:00,10282.3,10293.4,10216.9,10287.3,3606581.00324509
2019-08-26 20:00:00,10330.1,10330.8,10203.1,10284.9,5172414.76198399
2019-08-26 19:00:00,10302.6,10337.7,10299.7,10330.6,4272163.67892257
2019-08-26 18:00:00,10319.7,10324.2,10292.1,10302.8,5038604.72270502
2019-08-26 17:00:00,10335.5,10344.1,10298.1,10318.7,4886116.28101603
2019-08-26 16:00:00,10334.8,10395.2,10241.5,10337,5403125.03533797
2019-08-26 15:00:00,10324.9,10373.6,10320.1,10334.8,4081071.48182142
2019-08-26 14:00:00,10357.7,10367.1,10308.8,10324.9,5080022.14985915
2019-08-26 13:00:00,10366.1,10375.5,10288.8,10358.3,4780296.86586911
2019-08-26 12:00:00,10383.2,10403.2,10356.1,10366.1,3746771.85473289
2019-08-26 11:00:00,10352.3,10391.1,10343.2,10383.2,4133695.38272167
2019-08-26 10:00:00,10363.7,10429.1,10320,10352.3,4183701.36192801
2019-08-26 09:00:00,10331.4,10385.2,10311.1,10363.6,3691724.78122905
2019-08-26 08:00:00,10334.9,10363.9,10290,10331.4,3426529.70699661
2019-08-26 07:00:00,10369.9,10402.3,10317.1,10335,6257715.85990341
2019-08-26 06:00:00,10357.9,10380.4,10324.9,10369.9,4559601.62753542
2019-08-26 05:00:00,10334.3,10361.3,10262.2,10358.1,5186145.75477948
2019-08-26 04:00:00,10276.6,10365.9,10275.5,10334.3,5829885.22335414
2019-08-26 03:00:00,10374.4,10422.3,10211,10275.2,5887681.75397636
2019-08-26 02:00:00,10425,10463.7,10355.9,10375.4,5662779.22541675
2019-08-26 01:00:00,10494.8,10526.8,10401.1,10422.1,5044413.15172664
2019-08-26 00:00:00,10136.2,10600,10132.3,10491.6,6858687.88393885
2019-08-25 23:00:00,10059.7,10152.1,10057.4,10136.2,6291862.90282909
2019-08-25 22:00:00,9993.1,10078.6,9968.8,10059.8,5956470.89028393
2019-08-25 21:00:00,9997.7,10085.2,9915.5,9993,6084689.61197683
2019-08-25 20:00:00,10060,10069.8,9993.5,9997.7,5901050.78212229
2019-08-25 19:00:00,10074.7,10125.5,9970,10060.6,5611987.04719405
2019-08-25 18:00:00,10072.1,10090.6,10060.2,10074.7,2976814.29233427
2019-08-25 17:00:00,10060.8,10091.4,10055,10072.1,3951355.22887175
2019-08-25 16:00:00,10066.4,10132,10044,10065.4,5220148.56382588
2019-08-25 15:00:00,10049.8,10097,10043,10066.4,4886936.30666822
2019-08-25 14:00:00,10234.4,10238.3,9981.4,10047.4,6088727.45818184
2019-08-25 13:00:00,10297,10304,10207,10234.6,4676260.6105966
2019-08-25 12:00:00,10115,10329.9,10094.5,10297,5742748.67660727
2019-08-25 11:00:00,10125.8,10137.3,10089.5,10115,3801467.93908999
2019-08-25 10:00:00,10137.6,10158.6,10100.1,10125.7,3583608.35286172
2019-08-25 09:00:00,10081.1,10140.7,10063.6,10137.6,3875468.77945734
2019-08-25 08:00:00,10097.7,10110.4,10047.1,10078.2,3938253.30335155
2019-08-25 07:00:00,10067.3,10130,10048.8,10097.7,4569379.13278908
2019-08-25 06:00:00,10059.9,10080.8,10022.5,10067.3,4406447.22861613
2019-08-25 05:00:00,10019,10084.3,10018.9,10059.8,4215791.74718591
2019-08-25 04:00:00,10118,10127.7,10018,10018.9,5194011.14621538
2019-08-25 03:00:00,10107.7,10128.8,10068.9,10118.5,3896885.76487849
2019-08-25 02:00:00,10083.9,10152.8,10058.1,10111.8,4168644.62932118
2019-08-25 01:00:00,10127.8,10150.3,10022.9,10083.9,4727743.61622811
2019-08-25 00:00:00,10134,10172.3,10110.8,10127.9,4275533.72759587
2019-08-24 23:00:00,10168.5,10188.5,10117,10133.7,4875363.49473521
2019-08-24 22:00:00,10070.9,10194.7,9982.1,10168.5,5334783.00389602
2019-08-24 21:00:00,10104.1,10104.8,10055.7,10060.5,3438857.86671563
2019-08-24 20:00:00,10102.3,10157.5,10089.9,10104.2,4225057.92371166
2019-08-24 19:00:00,10065.8,10128.3,10060.4,10102.5,4228453.50734785
2019-08-24 18:00:00,10037.7,10085.3,10036.6,10068.1,3858077.53253234
2019-08-24 17:00:00,10062.6,10081.2,10026.5,10037.7,4701859.85199281
2019-08-24 16:00:00,9990.7,10097,9951.7,10062.6,5219212.95627035
2019-08-24 15:00:00,9995.8,10000,9957.3,9990.7,3026584.45903416
2019-08-24 14:00:00,9999,10018.5,9973.8,9995.8,3580078.79196714
2019-08-24 13:00:00,9979.1,10027,9970,9999,3149880.0350314
2019-08-24 12:00:00,10007.1,10011,9932.7,9979.1,4380668.70131897
2019-08-24 11:00:00,9984.1,10034.6,9973.4,10007.1,4511974.11931222
2019-08-24 10:00:00,9974.7,10006.3,9954,9984.2,4979769.28904173
2019-08-24 09:00:00,10095,10124.7,9890,9974.7,6378455.41708342
2019-08-24 08:00:00,10293,10293,10077.8,10106.8,5079426.3299932
2019-08-24 07:00:00,10301,10306.8,10243.5,10293,4033295.44810825
2019-08-24 06:00:00,10325.5,10338.1,10300.2,10301,4119462.47122262
2019-08-24 05:00:00,10313.9,10352.9,10307.7,10325.5,3881520.31773782
2019-08-24 04:00:00,10338.5,10359.1,10300.2,10312.5,4012823.71696669
2019-08-24 03:00:00,10327.2,10342.3,10278.7,10338.5,3713838.2381842
2019-08-24 02:00:00,10363,10373.2,10309.1,10327.3,4141960.95819152
2019-08-24 01:00:00,10380.7,10390.5,10359,10361,2113420.05286918
2019-08-24 00:00:00,10366.4,10399.9,10345.3,10381.6,3373680.33691553
2019-08-23 23:00:00,10365.5,10388.8,10345.8,10363.8,3689010.78049873
2019-08-23 22:00:00,10391.5,10425,10343.7,10365.5,4132648.69810418
2019-08-23 21:00:00,10320.8,10409.4,10316.8,10392,3346702.23091931
2019-08-23 20:00:00,10395.1,10407.1,10270.9,10325,4424578.8435488
2019-08-23 19:00:00,10400.2,10440,10359.1,10394.2,3240339.80462426
2019-08-23 18:00:00,10390.1,10406.4,10369.1,10400.2,3422092.36805557
2019-08-23 17:00:00,10383.4,10408.6,10371.3,10390.3,3207328.18542451
2019-08-23 16:00:00,10392,10411.9,10367.2,10383.5,3618364.53993006
2019-08-23 15:00:00,10395.4,10443.6,10363.6,10391.9,5159741.46851614
2019-08-23 14:00:00,10342.8,10426.4,10341.5,10395.9,4335050.06082077
2019-08-23 13:00:00,10170,10397.9,10138.3,10342.8,5116632.43171397
2019-08-23 12:00:00,10106.5,10181.6,10071.4,10169.9,3418073.48593719
2019-08-23 11:00:00,10112,10144.9,10068.2,10108.2,4019016.06213502
2019-08-23 10:00:00,10108.7,10133,10065.9,10112,4333011.47983941
2019-08-23 09:00:00,10153.2,10171.2,10107.9,10115.3,3000232.16434942
2019-08-23 08:00:00,10212,10212,10145.3,10153.1,3933974.58673361
2019-08-23 07:00:00,10210.4,10223.4,10159.3,10212,3952486.64734364
2019-08-23 06:00:00,10133.4,10217.5,10098.1,10210.4,3841742.4578146
2019-08-23 05:00:00,10162.2,10181.9,10113.1,10133.4,3730349.16475375
2019-08-23 04:00:00,10135.2,10186.7,10124.9,10162.2,3396894.86257516
2019-08-23 03:00:00,10087.5,10154.7,10079.7,10135.2,2775035.81614237
2019-08-23 02:00:00,10090.8,10115.2,10055.5,10090.8,3696212.41119606
2019-08-23 01:00:00,10111.3,10118.3,10060.4,10088.6,3989311.43919957
2019-08-23 00:00:00,10103,10137.3,10027,10111.1,3836278.40090945
2019-08-22 23:00:00,10155.8,10166.4,10098.2,10103.1,3972446.49823402
